orginal_text,cleaned_text,label
"Subject: stop the aging clock
nerissa
",subject stop aging clock nerissa,spam
"Subject: cornhusker
darren ,
how are things going ? just a note to reiterate what we talked about
yesterday . rick hill wanted to know what the admin fee would be if the fee
was for an outside counterparty . this admin fee would be for the life of the
project ( through 2019 ) . also , mike mazowita should be calling you to talk
about the plant being down this week through the end of the month . please
let me know if you have any questions or concerns . thanks .
john",subject cornhusker darren thing going note reiterate talked yesterday rick hill wanted know admin fee would fee outside counterparty admin fee would life project 2019 also mike mazowita calling talk plant week end month please let know question concern thanks john,ham
"Subject: transco bammel , meter 74 , december 29
daren , elsa :
the 12 , 200 that was being delivered into transco off of the 216 for txu was
cut a / o pipeline capacity constraints . transco gas control left me a message
late yesterday evening - i picked it up this morning .
questions ? ? just call .
charlotte",subject transco bammel meter december daren elsa 200 delivered transco 216 txu cut pipeline capacity constraint transco gas control left message late yesterday evening picked morning question call charlotte,ham
"Subject: re fast shipping
% rnd _ alt % rnd _ alt % rnd _ alt
fast ups shipping on low - price drugs from canada
take off 6
% rnd _ alt % rnd _ alt % rnd _ alt
",subject fast shipping rnd alt rnd alt rnd alt fast ups shipping low price drug canada take rnd alt rnd alt rnd alt,spam
"Subject: enron / hpl actuals for june 6 , 2000
teco tap 90 . 000 / hpl iferc
texoma 20 . 000 / hpl iferc
ls hpl lsk ic 40 . 000 / enron",subject enron hpl actuals june 2000 teco tap 000 hpl iferc texoma 000 hpl iferc hpl lsk 000 enron,ham
"Subject: nomination 3 / 21 / 2000
this is to have written record of nom on 3 / 21 / 2000 and following .
the nomination into eastrans is 75 , 000 mmbtu , but since
pg & e cut hpl ' s contract effective 3 / 21 / 2000 to 44 , 482 from 50 , 000 ,
the redeliveries will be as follows :
44 , 482 to pg & e
21 , 518 to mobil beaumont
3 , 000 int o cartwheel at carthage",subject nomination 2000 written record nom 2000 following nomination eastrans 000 mmbtu since cut hpl contract effective 2000 482 000 redeliveries follows 482 518 mobil beaumont 000 int cartwheel carthage,ham
"Subject: urgent assistance
dear friend ,
i pray god almight this message reaches you in wonderful spirit . how are
you and
your family .
i am mrs . jessica e . savimbi , from angola . l got your
contact and profle w . w . w and coupled with the information i gathered
about you
from the external trade department of my country chamber of commerce and
industry in my country .
there is an imformation i would like you to keep very
confidential .
there is sum ammount of money my late husband unita
rebel leader jonas malheiro . savimbi deposited in a bank in africa
under a suspense account for safe keeping before he was killed by
angolan millitary force .
the squable happened as over the issue of mineral and
allocation resource of diamond using his power and influence to
smuggled diamond to the neighbouring
country in exchanged for money and other valuable asset .
my late husband married three wives . i am the second wife .
i will not be able to give you the full details that led to that
urgly incidents .
presently i am staying in cotonou , , just to save my life , with
my
three children .
the money in question , is $ 10 , 500 , 000 . 00 u . s . dollars .
what i would want you to do , is to assits me to get the fund
transfer into your account in your country for investment prior to
your advise , and we shall open a small account in a bank on your
name , and transfer the money to your country , through the
account .
i will give you the 20 % of the money for your assitance .
there is no risk in this transaction . i will use the
remain balance of the money for an investiment in your
country for the future of my children .
if you are intrested , and can maintain the very confidential of
this transaction , you e - mail me immediately through my email address for
more
clearification , and also note that i am a refugees in nigeria ,
becuase of the killing of late husband , and the
civil war going on in our country . kindly reply to my email
address . ( kc 2005 @ mail 8 . com )
i can speak little english ,
thank you very much .
mrs jessica savimbi
send your loved ones easter eggs and figolli this easter . shop online at http : / / shop . di - ve . com
",subject urgent assistance dear friend pray god almight message reach wonderful spirit family mr jessica savimbi angola got contact profle coupled information gathered external trade department country chamber commerce industry country imformation would like keep confidential sum ammount money late husband unita rebel leader jonas malheiro savimbi deposited bank africa suspense account safe keeping killed angolan millitary force squable happened issue mineral allocation resource diamond using power influence smuggled diamond neighbouring country exchanged money valuable asset late husband married three wife second wife able give full detail led urgly incident presently staying cotonou save life three child money question 500 000 dollar would want assits get fund transfer account country investment prior advise shall open small account bank name transfer money country account give money assitance risk transaction use remain balance money investiment country future child intrested maintain confidential transaction mail immediately email address clearification also note refugee nigeria becuase killing late husband civil war going country kindly reply email address 2005 mail com speak little english thank much mr jessica savimbi send loved one easter egg figolli easter shop online http shop com,spam
"Subject: parking
for prior periods - i am not sure if you need to handle this using the
instructions below - or if for prior months only - if you would be allowed
to create a
cashout ticket to clear out any prior period imbalances . your controller
and volume management ( kathy kelly ) should make this call .
kim and david can brain check me on this - but i think this is how parking
should be done ; however ,
please verify with west or east desk economics to ensure accuracy / consistency .
parking procedures
create a storage deal in sitara - service type : parking
use this service deal to path to a storage account in unify - this way you
have accounted for the gas in unify
inject into storage account
withdrawal from storage account
( when you do the opposite of parking - withdrawal first - it is called a
"" loan "" )
create two economic deals in sitara - exchange deal
create an internal buy and sell of physical gas for economics and position
purposes - ( no invoices - fake 3 rd party )
exchange deal -
sell to cpr pipeline exchange ( parking gas )
buy from cpr pipeline exchange ( getting gas back )
within the month parking - no money exchanges hands - except any service fees
which can be recorded on the storage deal .
sell to cpr pipeline exchange ( parking gas ) - price = $ 0
buy from cpr pipeline exchange ( getting gas back ) price = $ 0
when the deal crosses a month - if you keep the risk within the desk - in the
short term you record a big loss - sell at $ 0 - and the
next month you record a big gain - buy at $ 0 . to manage this - usually the
cash desk swaps out the time risk to a storage financial book - who will pick
up the time
spread loss and offsetting gain - as this book captures forward value .
when you are adjusting your physical injections ( parking ) within the month -
you will need to
adjust your swaps too - which will adjust the p & l for the time spread
accordingly - otherwise you will have liquidation problems .
period 1 - sell to cpr pipeline exchange ( parking gas ) - price = $ 0 swap
to firm book for index + mid
period 2 - buy from cpr pipeline exchange ( getting gas back ) price = $ 0
swap to firm book for index + mid",subject parking prior period sure need handle using instruction prior month would allowed create cashout ticket clear prior period imbalance controller volume management kathy kelly make call kim david brain check think parking done however please verify west east desk economics ensure accuracy consistency parking procedure create storage deal sitara service type parking use service deal path storage account unify way accounted gas unify inject storage account withdrawal storage account opposite parking withdrawal first called loan create two economic deal sitara exchange deal create internal buy sell physical gas economics position purpose invoice fake party exchange deal sell cpr pipeline exchange parking gas buy cpr pipeline exchange getting gas back within month parking money exchange hand except service fee recorded storage deal sell cpr pipeline exchange parking gas price buy cpr pipeline exchange getting gas back price deal cross month keep risk within desk short term record big loss sell next month record big gain buy manage usually cash desk swap time risk storage financial book pick time spread loss offsetting gain book capture forward value adjusting physical injection parking within month need adjust swap adjust time spread accordingly otherwise liquidation problem period sell cpr pipeline exchange parking gas price swap firm book index mid period buy cpr pipeline exchange getting gas back price swap firm book index mid,ham
"Subject: adjusted wellhead volumes - january , 2001
please see attached file .
bob",subject adjusted wellhead volume january 2001 please see attached file bob,ham
"Subject: re : cornhusker
john ,
i have a draft that i have been working on revising - - got pulled off to work
on triple lutz again and may not have anything to distribute until late next
week - - i will be out of the office on triple lutz the rest of today and
tomorrow and then out of town until the 25 th - - i will try to get something to
you to look at before i go but can make no guarantees - -
sandi
john griffith @ enron
10 / 17 / 2000 08 : 17 am
to : sandi m braband / hou / ect @ ect
cc :
subject : cornhusker
sandi ,
what is going on with cornhusker ? have we made any progress on the
agreement ? please let me know where we stand . thanks .
john",subject cornhusker john draft working revising got pulled work triple lutz may anything distribute late next week office triple lutz rest today tomorrow town try get something look make guarantee sandi john griffith enron 2000 sandi braband hou ect ect subject cornhusker sandi going cornhusker made progress agreement please let know stand thanks john,ham
"Subject: re : brandywine meter # : 981225 ; march , 2000 activity
just to set the record straight , measurement was not contacted nor informed
that the recorded flow was inaccurate . we are dependent on the field to
verify measurement information , and absent information to the contrary , the
recorded volumes were published . the hms technician , charlie speigel , was
contacted today , and this issue was discussed and verified that he
neglected to notify gms of the erroneous recorded flow . we will correct the
statements to reflect zero flow based on this discussion .
from : gary a hanks @ ect 04 / 13 / 2000 12 : 50 pm
to : lee l papayoti / hou / ect @ ect , robert e lloyd / hou / ect @ ect , pat
clynes / corp / enron @ enron , earl tisdale / hou / ect @ ect
cc : rita wynne / hou / ect @ ect , howard b camp / hou / ect @ ect , daren j
farmer / hou / ect @ ect , james mckay / hou / ect @ ect , gary anderson / gpgfin / enron @ enron
subject : brandywine meter # : 981225 ; march , 2000 activity
there was no flow at meter 981225 for the month of march . the hms technician
did contact measurement once to get the volumes zeroed out but apparently he
will have to get with them again . i have notified the tech and he is in the
process of doing this .
the meter is set on pressure control and the valve is open . gas control ' s
understanding and the field ' s understanding is that at the time the
brandywine deal ended some sort of standby agreement was in place . if this
is not the case please let me know and we will notify the plant and close the
valve .
robert ,
in the future if you have meters like this where there is a small flow
volume without a nomination in place please check with earl and myself so we
can investigate before we get commercial involved .
thanks
gary h
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 04 / 13 / 2000 12 : 35
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : lee l papayoti on 04 / 12 / 2000 05 : 38 pm
to : gary a hanks / hou / ect @ ect , james mckay / hou / ect @ ect
cc : robert e lloyd / hou / ect @ ect
subject : brandywine meter # : 981225 ; march , 2000 activity
how is this meter set up ? why would it have flowed in march ? any ideas ? is
it on pressure control ? if so , what ' s the set point ? i need to know before
i can go to oxy and / or dupont and make a claim . . . .
- - - - - - - - - - - - - - - - - - - - - - forwarded by lee l papayoti / hou / ect on 04 / 12 / 2000
05 : 37 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd 04 / 12 / 2000 05 : 20 pm
to : lee l papayoti / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron , rita
wynne / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : brandywine meter # : 981225 ; march , 2000 activity
attached is support that indicate gas flowed on a zero nomination during the
month of march , 2000 .
there is no deal in place to allocate this gas flow .
please advise me how you want this activity allocated .",subject brandywine meter 981225 march 2000 activity set record straight measurement contacted informed recorded flow inaccurate dependent field verify measurement information absent information contrary recorded volume published hm technician charlie speigel contacted today issue discussed verified neglected notify gm erroneous recorded flow correct statement reflect zero flow based discussion gary hank ect 2000 lee papayoti hou ect ect robert lloyd hou ect ect pat clynes corp enron enron earl tisdale hou ect ect rita wynne hou ect ect howard camp hou ect ect daren farmer hou ect ect james mckay hou ect ect gary anderson gpgfin enron enron subject brandywine meter 981225 march 2000 activity flow meter 981225 month march hm technician contact measurement get volume zeroed apparently get notified tech process meter set pressure control valve open gas control understanding field understanding time brandywine deal ended sort standby agreement place case please let know notify plant close valve robert future meter like small flow volume without nomination place please check earl investigate get commercial involved thanks gary forwarded gary hank hou ect 2000 lee papayoti 2000 gary hank hou ect ect james mckay hou ect ect robert lloyd hou ect ect subject brandywine meter 981225 march 2000 activity meter set would flowed march idea pressure control set point need know oxy dupont make claim forwarded lee papayoti hou ect 2000 robert lloyd 2000 lee papayoti hou ect ect daren farmer hou ect ect pat clynes corp enron enron rita wynne hou ect ect howard camp hou ect ect subject brandywine meter 981225 march 2000 activity attached support indicate gas flowed zero nomination month march 2000 deal place allocate gas flow please advise want activity allocated,ham
"Subject: small - cap preview
advantage capital development corp ( avcp )
a business development company , which operates specifically to meet the
needs of small and emerging companies that need capital to grow .
current price : 0 . 175
will it continue to grow higher ?
please view exactly what the company does .
watch this of trade all week it should be a exciting one !
hot press release : advantage capital development corp
advantage capital development corp . portfolio company pays down senior
secured debentureaug . 17 , 2005 - - advantage capital development corp . announced today
that one of its portfolio companies , global it holdings inc . , has reduced
its debt to the company with a recent payment of $ 250 , 000 against its
senior secured debenture .
advantage capital development corp . recently increased its stake in
global it holdings from 15 to 22 1 / 2 percent . global recently completed a
merger with high road international , inc . in accordance with the
transaction the new public entity is now named global it holdings , inc .
global it holdings , inc . now owns eighty - five ( 85 % ) percent of all of the
fully diluted shares of the pink sheet company . the company now trades
under the symbol .
we are very pleased with our investment in global , said jeffrey
sternberg , president and ceo advantage capital development corp . they ' ve
leveraged our relationship to its fullest extent and utilize our funding
to enhance their growth strategies .
according to sternberg , global is pursuing a growth strategy and is
currently at various stages of negotiations with four possible
acquisitions in the it staffing industry .
through its subsidiaries platinum it consulting and parker clark data
processing , global it holdings is managing its internal growth while
actively seeking out acquisitions that are compatible with its core
business , sternberg said .
platinum it consulting and its associated company , parker clark data
processing have served the new york and new jersey markets for 25 years
and have combined annual revenues in excess of $ 5 million .
according to the american staff association , u . s . annual sales for
temporary help totaled $ 63 . 3 billion in 2004 , nearly on par with the
industry ' s sales peak in 2000 and 12 . 5 % more than 2003 . according to the
association , for the past three decades the industry has grown at a rate of
10 percent a year and additionally , ninety percent of u . s . companies
use temporary staffing services .
about advantage capital development corp .
advantage capital is a business development company , which operates
specifically to meet the needs of small and emerging companies that need
capital to grow . business development companies , as defined under the
investment act of 1940 , are specifically designed to encourage the growth
of small businesses . the rules provide certain financing advantages for
companies that invest in small and emerging businesses . as a result ,
this will include investing in both public and private entities using
certain types of debt and equity financing not normally available to other
public companies .
conclusion :
the examples above show the awesome , earning potential of little known
companies that explode onto investors - radar screens ; many of you are
already familiar with this . is avcp poised and positioned to do that
for you ? then you may feel the time has come to act . . . and please watch
this one trade thursday and all week ! go avcp .
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
penny - stocks are considered highly speculative and may be unsuitable
for all but very aggressive - investors . this profile is not in any way
affiliated with the featured company . we were compensated
3000 - dollarsto distribute this report . this report is for entertainment and
advertising purposes only and should not be used as investm 3 nt - advice .
if you wish to stop future mailings , or if you feel you have been
wrongfully placed in our membership , send a blank e mail
with no - thanks in the subject to noth 4 nkso 0 @ yahoo . com
",subject small cap preview advantage capital development corp avcp business development company operates specifically meet need small emerging company need capital grow current price 175 continue grow higher please view exactly company watch trade week exciting one hot press release advantage capital development corp advantage capital development corp portfolio company pay senior secured debentureaug 2005 advantage capital development corp announced today one portfolio company global holding inc reduced debt company recent payment 250 000 senior secured debenture advantage capital development corp recently increased stake global holding percent global recently completed merger high road international inc accordance transaction new public entity named global holding inc global holding inc owns eighty five percent fully diluted share pink sheet company company trade symbol pleased investment global said jeffrey sternberg president ceo advantage capital development corp leveraged relationship fullest extent utilize funding enhance growth strategy according sternberg global pursuing growth strategy currently various stage negotiation four possible acquisition staffing industry subsidiary platinum consulting parker clark data processing global holding managing internal growth actively seeking acquisition compatible core business sternberg said platinum consulting associated company parker clark data processing served new york new jersey market year combined annual revenue excess million according american staff association annual sale temporary help totaled billion 2004 nearly par industry sale peak 2000 2003 according association past three decade industry grown rate percent year additionally ninety percent company use temporary staffing service advantage capital development corp advantage capital business development company operates specifically meet need small emerging company need capital grow business development company defined investment act 1940 specifically designed encourage growth small business rule provide certain financing advantage company invest small emerging business result include investing public private entity using certain type debt equity financing normally available public company conclusion example show awesome earning potential little known company explode onto investor radar screen many already familiar avcp poised positioned may feel time come act please watch one trade thursday week avcp penny stock considered highly speculative may unsuitable aggressive investor profile way affiliated featured company compensated 3000 dollarsto distribute report report entertainment advertising purpose used investm advice wish stop future mailing feel wrongfully placed membership send blank mail thanks subject noth nkso yahoo com,spam
"Subject: c . iali . s , m , eri . di , a , am , bi . en , xa . n . , ax . , v . al . iu , m 7 y 4 k
enjoy up to 85 % off and free shipping !
buy vicodin online for pain .
get viagra / cialis for mens health
buy valium for cheap
get xanax for anti anxiety .
buy meridia online for weight loss
get ambien to help you sleep
none of are products are generic , unlike some sites
many many others meds also available !
no prescription required
discreet / fast shipping . plus * no shipping charge *
in order for you to save money please do the following
just copy and paste the link below in your webbrowser
and that ' s it , and remember its always 100 % money back guarantee
",subject iali eri enjoy free shipping buy vicodin online pain get viagra cialis men health buy valium cheap get xanax anti anxiety buy meridia online weight loss get ambien help sleep none product generic unlike site many many others med also available prescription required discreet fast shipping plus shipping charge order save money please following copy paste link webbrowser remember always 100 money back guarantee,spam
"Subject: hpl nom for february 2 , 2001
( see attached file : hplno 202 . xls )
- hplno 202 . xls",subject hpl nom february 2001 see attached file hplno 202 xl hplno 202 xl,ham
